DataValue,LocalDateTime,UTCOffset,DateTimeUTC,SiteCode,VariableCode,MethodCode,SourceCode,QualityControlLevelCode
735.794,2009-11-22 12:00,-3,2009-11-22 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.796,2009-11-23 12:00,-3,2009-11-23 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.799,2009-11-24 12:00,-3,2009-11-24 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.801,2009-11-25 12:00,-3,2009-11-25 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.803,2009-11-26 12:00,-3,2009-11-26 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.806,2009-11-27 12:00,-3,2009-11-27 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.809,2009-11-28 12:00,-3,2009-11-28 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.812,2009-11-29 12:00,-3,2009-11-29 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.815,2009-11-30 12:00,-3,2009-11-30 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.819,2009-12-01 12:00,-3,2009-12-01 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.822,2009-12-02 12:00,-3,2009-12-02 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.826,2009-12-03 12:00,-3,2009-12-03 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.83,2009-12-04 12:00,-3,2009-12-04 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.834,2009-12-05 12:00,-3,2009-12-05 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.838,2009-12-06 12:00,-3,2009-12-06 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.842,2009-12-07 12:00,-3,2009-12-07 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.847,2009-12-08 12:00,-3,2009-12-08 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.853,2009-12-09 12:00,-3,2009-12-09 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.859,2009-12-10 12:00,-3,2009-12-10 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.865,2009-12-11 12:00,-3,2009-12-11 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.872,2009-12-12 12:00,-3,2009-12-12 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.88,2009-12-13 12:00,-3,2009-12-13 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.888,2009-12-14 12:00,-3,2009-12-14 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.898,2009-12-15 12:00,-3,2009-12-15 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.908,2009-12-16 12:00,-3,2009-12-16 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.919,2009-12-17 12:00,-3,2009-12-17 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.931,2009-12-18 12:00,-3,2009-12-18 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.944,2009-12-19 12:00,-3,2009-12-19 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.958,2009-12-20 12:00,-3,2009-12-20 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.973,2009-12-21 12:00,-3,2009-12-21 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
735.988,2009-12-22 12:00,-3,2009-12-22 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.004,2009-12-23 12:00,-3,2009-12-23 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.021,2009-12-24 12:00,-3,2009-12-24 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.038,2009-12-25 12:00,-3,2009-12-25 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.056,2009-12-26 12:00,-3,2009-12-26 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.074,2009-12-27 12:00,-3,2009-12-27 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.092,2009-12-28 12:00,-3,2009-12-28 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.11,2009-12-29 12:00,-3,2009-12-29 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.129,2009-12-30 12:00,-3,2009-12-30 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.148,2009-12-31 12:00,-3,2009-12-31 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.166,2010-01-01 12:00,-3,2010-01-01 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.185,2010-01-02 12:00,-3,2010-01-02 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.203,2010-01-03 12:00,-3,2010-01-03 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.221,2010-01-04 12:00,-3,2010-01-04 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.239,2010-01-05 12:00,-3,2010-01-05 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.257,2010-01-06 12:00,-3,2010-01-06 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.274,2010-01-07 12:00,-3,2010-01-07 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.29,2010-01-08 12:00,-3,2010-01-08 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.306,2010-01-09 12:00,-3,2010-01-09 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.321,2010-01-10 12:00,-3,2010-01-10 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.335,2010-01-11 12:00,-3,2010-01-11 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.349,2010-01-12 12:00,-3,2010-01-12 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.361,2010-01-13 12:00,-3,2010-01-13 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.373,2010-01-14 12:00,-3,2010-01-14 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.384,2010-01-15 12:00,-3,2010-01-15 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.395,2010-01-16 12:00,-3,2010-01-16 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.405,2010-01-17 12:00,-3,2010-01-17 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.416,2010-01-18 12:00,-3,2010-01-18 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.426,2010-01-19 12:00,-3,2010-01-19 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.437,2010-01-20 12:00,-3,2010-01-20 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.448,2010-01-21 12:00,-3,2010-01-21 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.459,2010-01-22 12:00,-3,2010-01-22 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.471,2010-01-23 12:00,-3,2010-01-23 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.484,2010-01-24 12:00,-3,2010-01-24 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.498,2010-01-25 12:00,-3,2010-01-25 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.513,2010-01-26 12:00,-3,2010-01-26 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.53,2010-01-27 12:00,-3,2010-01-27 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.548,2010-01-28 12:00,-3,2010-01-28 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.568,2010-01-29 12:00,-3,2010-01-29 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.589,2010-01-30 12:00,-3,2010-01-30 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.611,2010-01-31 12:00,-3,2010-01-31 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.635,2010-02-01 12:00,-3,2010-02-01 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.659,2010-02-02 12:00,-3,2010-02-02 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.684,2010-02-03 12:00,-3,2010-02-03 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.709,2010-02-04 12:00,-3,2010-02-04 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.735,2010-02-05 12:00,-3,2010-02-05 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.76,2010-02-06 12:00,-3,2010-02-06 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.785,2010-02-07 12:00,-3,2010-02-07 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.809,2010-02-08 12:00,-3,2010-02-08 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.833,2010-02-09 12:00,-3,2010-02-09 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.856,2010-02-10 12:00,-3,2010-02-10 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.878,2010-02-11 12:00,-3,2010-02-11 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.898,2010-02-12 12:00,-3,2010-02-12 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.917,2010-02-13 12:00,-3,2010-02-13 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.935,2010-02-14 12:00,-3,2010-02-14 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.951,2010-02-15 12:00,-3,2010-02-15 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.966,2010-02-16 12:00,-3,2010-02-16 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.98,2010-02-17 12:00,-3,2010-02-17 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.993,2010-02-18 12:00,-3,2010-02-18 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.005,2010-02-19 12:00,-3,2010-02-19 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.016,2010-02-20 12:00,-3,2010-02-20 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.026,2010-02-21 12:00,-3,2010-02-21 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.035,2010-02-22 12:00,-3,2010-02-22 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.043,2010-02-23 12:00,-3,2010-02-23 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.051,2010-02-24 12:00,-3,2010-02-24 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.057,2010-02-25 12:00,-3,2010-02-25 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.064,2010-02-26 12:00,-3,2010-02-26 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.069,2010-02-27 12:00,-3,2010-02-27 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.074,2010-02-28 12:00,-3,2010-02-28 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.079,2010-03-01 12:00,-3,2010-03-01 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.083,2010-03-02 12:00,-3,2010-03-02 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.087,2010-03-03 12:00,-3,2010-03-03 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.09,2010-03-04 12:00,-3,2010-03-04 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.094,2010-03-05 12:00,-3,2010-03-05 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.097,2010-03-06 12:00,-3,2010-03-06 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.1,2010-03-07 12:00,-3,2010-03-07 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.102,2010-03-08 12:00,-3,2010-03-08 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.105,2010-03-09 12:00,-3,2010-03-09 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.108,2010-03-10 12:00,-3,2010-03-10 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.111,2010-03-11 12:00,-3,2010-03-11 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.114,2010-03-12 12:00,-3,2010-03-12 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.118,2010-03-13 12:00,-3,2010-03-13 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.121,2010-03-14 12:00,-3,2010-03-14 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.125,2010-03-15 12:00,-3,2010-03-15 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.13,2010-03-16 12:00,-3,2010-03-16 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.134,2010-03-17 12:00,-3,2010-03-17 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.139,2010-03-18 12:00,-3,2010-03-18 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.145,2010-03-19 12:00,-3,2010-03-19 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.151,2010-03-20 12:00,-3,2010-03-20 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.158,2010-03-21 12:00,-3,2010-03-21 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.165,2010-03-22 12:00,-3,2010-03-22 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.172,2010-03-23 12:00,-3,2010-03-23 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.179,2010-03-24 12:00,-3,2010-03-24 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.185,2010-03-25 12:00,-3,2010-03-25 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.192,2010-03-26 12:00,-3,2010-03-26 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.199,2010-03-27 12:00,-3,2010-03-27 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.205,2010-03-28 12:00,-3,2010-03-28 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.21,2010-03-29 12:00,-3,2010-03-29 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.215,2010-03-30 12:00,-3,2010-03-30 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.219,2010-03-31 12:00,-3,2010-03-31 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.223,2010-04-01 12:00,-3,2010-04-01 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.225,2010-04-02 12:00,-3,2010-04-02 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.227,2010-04-03 12:00,-3,2010-04-03 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.227,2010-04-04 12:00,-3,2010-04-04 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.226,2010-04-05 12:00,-3,2010-04-05 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.224,2010-04-06 12:00,-3,2010-04-06 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.22,2010-04-07 12:00,-3,2010-04-07 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.215,2010-04-08 12:00,-3,2010-04-08 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.209,2010-04-09 12:00,-3,2010-04-09 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.202,2010-04-10 12:00,-3,2010-04-10 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.194,2010-04-11 12:00,-3,2010-04-11 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.186,2010-04-12 12:00,-3,2010-04-12 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.178,2010-04-13 12:00,-3,2010-04-13 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.171,2010-04-14 12:00,-3,2010-04-14 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.164,2010-04-15 12:00,-3,2010-04-15 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.159,2010-04-16 12:00,-3,2010-04-16 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.154,2010-04-17 12:00,-3,2010-04-17 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.15,2010-04-18 12:00,-3,2010-04-18 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.147,2010-04-19 12:00,-3,2010-04-19 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.144,2010-04-20 12:00,-3,2010-04-20 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.142,2010-04-21 12:00,-3,2010-04-21 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.14,2010-04-22 12:00,-3,2010-04-22 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.139,2010-04-23 12:00,-3,2010-04-23 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.138,2010-04-24 12:00,-3,2010-04-24 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.138,2010-04-25 12:00,-3,2010-04-25 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.138,2010-04-26 12:00,-3,2010-04-26 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.138,2010-04-27 12:00,-3,2010-04-27 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.138,2010-04-28 12:00,-3,2010-04-28 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.138,2010-04-29 12:00,-3,2010-04-29 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.139,2010-04-30 12:00,-3,2010-04-30 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.139,2010-05-01 12:00,-3,2010-05-01 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.14,2010-05-02 12:00,-3,2010-05-02 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.14,2010-05-03 12:00,-3,2010-05-03 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.14,2010-05-04 12:00,-3,2010-05-04 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.14,2010-05-05 12:00,-3,2010-05-05 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.14,2010-05-06 12:00,-3,2010-05-06 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.139,2010-05-07 12:00,-3,2010-05-07 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.138,2010-05-08 12:00,-3,2010-05-08 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.137,2010-05-09 12:00,-3,2010-05-09 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.135,2010-05-10 12:00,-3,2010-05-10 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.133,2010-05-11 12:00,-3,2010-05-11 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.131,2010-05-12 12:00,-3,2010-05-12 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.129,2010-05-13 12:00,-3,2010-05-13 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.126,2010-05-14 12:00,-3,2010-05-14 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.124,2010-05-15 12:00,-3,2010-05-15 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.121,2010-05-16 12:00,-3,2010-05-16 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.117,2010-05-17 12:00,-3,2010-05-17 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.114,2010-05-18 12:00,-3,2010-05-18 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.11,2010-05-19 12:00,-3,2010-05-19 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.107,2010-05-20 12:00,-3,2010-05-20 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.103,2010-05-21 12:00,-3,2010-05-21 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.098,2010-05-22 12:00,-3,2010-05-22 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.094,2010-05-23 12:00,-3,2010-05-23 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.089,2010-05-24 12:00,-3,2010-05-24 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.085,2010-05-25 12:00,-3,2010-05-25 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.08,2010-05-26 12:00,-3,2010-05-26 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.075,2010-05-27 12:00,-3,2010-05-27 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.07,2010-05-28 12:00,-3,2010-05-28 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.065,2010-05-29 12:00,-3,2010-05-29 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.059,2010-05-30 12:00,-3,2010-05-30 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.054,2010-05-31 12:00,-3,2010-05-31 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.048,2010-06-01 12:00,-3,2010-06-01 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.042,2010-06-02 12:00,-3,2010-06-02 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.037,2010-06-03 12:00,-3,2010-06-03 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.031,2010-06-04 12:00,-3,2010-06-04 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.025,2010-06-05 12:00,-3,2010-06-05 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.019,2010-06-06 12:00,-3,2010-06-06 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.013,2010-06-07 12:00,-3,2010-06-07 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.007,2010-06-08 12:00,-3,2010-06-08 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
737.001,2010-06-09 12:00,-3,2010-06-09 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.994,2010-06-10 12:00,-3,2010-06-10 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.988,2010-06-11 12:00,-3,2010-06-11 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.982,2010-06-12 12:00,-3,2010-06-12 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.976,2010-06-13 12:00,-3,2010-06-13 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.97,2010-06-14 12:00,-3,2010-06-14 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.964,2010-06-15 12:00,-3,2010-06-15 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.958,2010-06-16 12:00,-3,2010-06-16 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.952,2010-06-17 12:00,-3,2010-06-17 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.946,2010-06-18 12:00,-3,2010-06-18 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
736.941,2010-06-19 12:00,-3,2010-06-19 09:00,W4,GWL,GWL-DD-MN-AUT,LHC,CC
